goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2493596 ns/op	   3620520 Bytes	        -1.000 Load	     50000 N-runs	 1623576 B/op	    1856 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-1400000-8           	       2	 149346568 ns/op	  38108504 Bytes	         0.6669 Load	   1400000 N-runs	 4204440 B/op	  175185 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-1400000-8               	       2	 107094771 ns/op	  38387272 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-1400000-8             	       2	 108805172 ns/op	  87146136 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-1400000-8                	       2	  92032572 ns/op	  61980416 Bytes	         0.3334 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-1600000-8                 	       2	 154530565 ns/op	  50263024 Bytes	        -1.000 Load	   1600000 N-runs	 2743624 B/op	   13907 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-1600000-8               	       2	 153714429 ns/op	  57286624 Bytes	         0.7619 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-1600000-8        	       2	 119157954 ns/op	 101326976 Bytes	         0.3816 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-1600000-8           	       2	 183419688 ns/op	  45640440 Bytes	         0.7631 Load	   1600000 N-runs	 4809360 B/op	  200390 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-1600000-8               	       2	 131428532 ns/op	  44441896 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-1600000-8             	       2	 129290698 ns/op	  88744408 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-1600000-8                	       2	 118545809 ns/op	  63578688 Bytes	         0.3817 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-1800000-8                 	       2	 175593078 ns/op	  78127344 Bytes	        -1.000 Load	   1800000 N-runs	  117376 B/op	       3 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-1800000-8               	       2	 129946943 ns/op	 102925600 Bytes	         0.4294 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-1800000-8        	       2	 129532358 ns/op	 102925760 Bytes	         0.4293 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-1800000-8           	       2	 202878394 ns/op	  54445040 Bytes	         0.8591 Load	   1800000 N-runs	 5414652 B/op	  225610 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-1800000-8               	       2	 175969152 ns/op	  68322920 Bytes	        -1.000 Load	   1800000 N-runs	35651584 B/op	       2 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-1800000-8             	       2	 149317060 ns/op	  90337048 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-1800000-8                	       2	 125791917 ns/op	  65171328 Bytes	         0.4290 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-2000000-8                 	       2	 179703412 ns/op	  79863632 Bytes	        -1.000 Load	   2000000 N-runs	  131072 B/op	       2 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-2000000-8               	       2	 151962171 ns/op	 104525920 Bytes	         0.4769 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-2000000-8        	       2	 147460974 ns/op	 104526272 Bytes	         0.4767 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-2000000-8           	       2	 236535372 ns/op	  59033024 Bytes	         0.9542 Load	   2000000 N-runs	 6005868 B/op	  250244 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-2000000-8               	       2	 152154178 ns/op	  69923336 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-2000000-8             	       2	 179673748 ns/op	  91943608 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-2000000-8                	       2	 147021674 ns/op	  66777888 Bytes	         0.4771 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-2200000-8                 	       2	 201375964 ns/op	  81703712 Bytes	        -1.000 Load	   2200000 N-runs	  229376 B/op	       2 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-2200000-8               	       2	 171664872 ns/op	 106124384 Bytes	         0.5244 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-2200000-8        	       2	 147090538 ns/op	 194204928 Bytes	         0.2625 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-2200000-8           	       2	 231190614 ns/op	  67817832 Bytes	         0.5246 Load	   2200000 N-runs	 6595956 B/op	  274831 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-2200000-8               	       2	 170334142 ns/op	  71521704 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-2200000-8             	       2	 158811352 ns/op	 169039352 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-2200000-8                	       2	 143572458 ns/op	 118707808 Bytes	         0.2621 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-2400000-8                 	       2	 223809101 ns/op	  84536640 Bytes	        -1.000 Load	   2400000 N-runs	 1397072 B/op	    6064 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-2400000-8               	       2	 198196826 ns/op	 107722464 Bytes	         0.5721 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-2400000-8        	       2	 162446531 ns/op	 195802912 Bytes	         0.2862 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-2400000-8           	       2	 255460490 ns/op	  72432232 Bytes	         0.5724 Load	   2400000 N-runs	 7210296 B/op	  300429 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-2400000-8               	       2	 185959504 ns/op	  73119592 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-2400000-8             	       2	 180861624 ns/op	 170637240 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-2400000-8                	       2	 156230876 ns/op	 120305792 Bytes	         0.2862 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-2600000-8                 	       2	 258972571 ns/op	  87772208 Bytes	        -1.000 Load	   2600000 N-runs	 2623064 B/op	   14747 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-2600000-8               	       2	 216029662 ns/op	 109328736 Bytes	         0.6197 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-2600000-8        	       2	 179567767 ns/op	 197409376 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-2600000-8           	       2	 280608674 ns/op	  85388112 Bytes	         0.6194 Load	   2600000 N-runs	 7776828 B/op	  324034 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-2600000-8               	       2	 208752235 ns/op	  74726152 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-2600000-8             	       2	 197972628 ns/op	 172243992 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-2600000-8                	       2	 189020270 ns/op	 121912448 Bytes	         0.3100 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-2800000-8                 	       2	 274889971 ns/op	  91335536 Bytes	        -1.000 Load	   2800000 N-runs	 3363688 B/op	   18980 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-2800000-8               	       2	 263366364 ns/op	 110927392 Bytes	         0.6678 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-2800000-8        	       2	 199145977 ns/op	 199007936 Bytes	         0.3335 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-2800000-8           	       2	 334010504 ns/op	  77140880 Bytes	         0.6678 Load	   2800000 N-runs	 8403576 B/op	  350149 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-2800000-8               	       2	 235167432 ns/op	  76324712 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-2800000-8             	       2	 224846840 ns/op	 173842360 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-2800000-8                	       2	 196287600 ns/op	 123510816 Bytes	         0.3337 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/std-3000000-8                 	       2	 308643338 ns/op	  95936224 Bytes	        -1.000 Load	   3000000 N-runs	 4758504 B/op	   23661 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robin-3000000-8               	       2	 293117092 ns/op	 112525664 Bytes	         0.7157 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/robinLowLoad-3000000-8        	       2	 228331523 ns/op	 200606304 Bytes	         0.3577 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/unordered-3000000-8           	       2	 383665824 ns/op	  86157672 Bytes	         0.7154 Load	   3000000 N-runs	 8998284 B/op	  374928 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/swiss-3000000-8               	       2	 254522897 ns/op	  77923080 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/generic-3000000-8             	       2	 238826142 ns/op	 175440824 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkU64_50Reads_25Inserts_25Deletes/flat-3000000-8                	       2	 203559174 ns/op	 125109280 Bytes	         0.3575 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomInserts/std-50000-8                                 	       2	   3817882 ns/op	  10701616 Bytes	        -1.000 Load	     50000 N-runs	 4042776 B/op	    1959 allocs/op
BenchmarkUUIDRandomInserts/robin-50000-8                               	       2	   4186214 ns/op	  10986672 Bytes	         0.7629 Load	     50000 N-runs	 4194048 B/op	      14 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-50000-8                        	       2	   5836956 ns/op	  10986576 Bytes	         0.3815 Load	     50000 N-runs	 8388352 B/op	      15 allocs/op
BenchmarkUUIDRandomInserts/unordered-50000-8                           	       2	   4728071 ns/op	   6286960 Bytes	         0.7629 Load	     50000 N-runs	 2648512 B/op	   50014 allocs/op
BenchmarkUUIDRandomInserts/swiss-50000-8                               	       2	   4012290 ns/op	   9380816 Bytes	        -1.000 Load	     50000 N-runs	 3276000 B/op	      24 allocs/op
BenchmarkUUIDRandomInserts/generic-50000-8                             	       2	   7490411 ns/op	   9938104 Bytes	        -1.000 Load	     50000 N-runs	 8388544 B/op	      17 allocs/op
BenchmarkUUIDRandomInserts/flat-50000-8                                	       2	   6317133 ns/op	   8365328 Bytes	         0.3815 Load	     50000 N-runs	 6291264 B/op	      15 allocs/op
BenchmarkUUIDRandomInserts/std-100000-8                                	       2	  10158362 ns/op	  20954576 Bytes	        -1.000 Load	    100000 N-runs	 8081936 B/op	    3970 allocs/op
BenchmarkUUIDRandomInserts/robin-100000-8                              	       2	  11897237 ns/op	  22578848 Bytes	         0.7629 Load	    100000 N-runs	 8388352 B/op	      15 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-100000-8                       	       2	  13891191 ns/op	  22578752 Bytes	         0.3815 Load	    100000 N-runs	16776960 B/op	      16 allocs/op
BenchmarkUUIDRandomInserts/unordered-100000-8                          	       2	  12262677 ns/op	  16396512 Bytes	         0.7629 Load	    100000 N-runs	 5297088 B/op	  100015 allocs/op
BenchmarkUUIDRandomInserts/swiss-100000-8                              	       2	   9084722 ns/op	  18319200 Bytes	        -1.000 Load	    100000 N-runs	 6552800 B/op	      26 allocs/op
BenchmarkUUIDRandomInserts/generic-100000-8                            	       2	  17521708 ns/op	  19433544 Bytes	        -1.000 Load	    100000 N-runs	16777152 B/op	      18 allocs/op
BenchmarkUUIDRandomInserts/flat-100000-8                               	       2	  14147752 ns/op	  16287904 Bytes	         0.3815 Load	    100000 N-runs	12582720 B/op	      16 allocs/op
BenchmarkUUIDRandomInserts/std-200000-8                                	       2	  25151536 ns/op	  41458288 Bytes	        -1.000 Load	    200000 N-runs	16159720 B/op	    7991 allocs/op
BenchmarkUUIDRandomInserts/robin-200000-8                              	       2	  28482711 ns/op	  44705680 Bytes	         0.7629 Load	    200000 N-runs	16776960 B/op	      16 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-200000-8                       	       2	  34360439 ns/op	  42608432 Bytes	         0.3815 Load	    200000 N-runs	33554176 B/op	      17 allocs/op
BenchmarkUUIDRandomInserts/unordered-200000-8                          	       2	  35583923 ns/op	  32340016 Bytes	         0.7629 Load	    200000 N-runs	10594240 B/op	  200016 allocs/op
BenchmarkUUIDRandomInserts/swiss-200000-8                              	       2	  22187930 ns/op	  36185776 Bytes	        -1.000 Load	    200000 N-runs	13106400 B/op	      28 allocs/op
BenchmarkUUIDRandomInserts/generic-200000-8                            	       2	  42620410 ns/op	  38414232 Bytes	        -1.000 Load	    200000 N-runs	33554368 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/flat-200000-8                               	       2	  31787694 ns/op	  32122864 Bytes	         0.3815 Load	    200000 N-runs	25165632 B/op	      17 allocs/op
BenchmarkUUIDRandomInserts/std-400000-8                                	       2	  70668292 ns/op	  82513296 Bytes	        -1.000 Load	    400000 N-runs	32352312 B/op	   16209 allocs/op
BenchmarkUUIDRandomInserts/robin-400000-8                              	       2	  69146760 ns/op	  88966368 Bytes	         0.7629 Load	    400000 N-runs	33554176 B/op	      17 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-400000-8                       	       2	  79802171 ns/op	  84771968 Bytes	         0.3815 Load	    400000 N-runs	67108608 B/op	      18 allocs/op
BenchmarkUUIDRandomInserts/unordered-400000-8                          	       2	  98187496 ns/op	  64234880 Bytes	         0.7629 Load	    400000 N-runs	21188544 B/op	  400017 allocs/op
BenchmarkUUIDRandomInserts/swiss-400000-8                              	       2	  56925761 ns/op	  71926784 Bytes	        -1.000 Load	    400000 N-runs	26213600 B/op	      30 allocs/op
BenchmarkUUIDRandomInserts/generic-400000-8                            	       2	  97239519 ns/op	  76383464 Bytes	        -1.000 Load	    400000 N-runs	67108800 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/flat-400000-8                               	       2	  80535820 ns/op	  63800640 Bytes	         0.3815 Load	    400000 N-runs	50331456 B/op	      18 allocs/op
BenchmarkUUIDRandomInserts/std-600000-8                                	       2	 121817028 ns/op	  84289864 Bytes	        -1.000 Load	    600000 N-runs	61926840 B/op	   19131 allocs/op
BenchmarkUUIDRandomInserts/robin-600000-8                              	       2	 134062404 ns/op	  97567232 Bytes	         0.5722 Load	    600000 N-runs	67108608 B/op	      18 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-600000-8                       	       2	 168547736 ns/op	 189841968 Bytes	         0.2861 Load	    600000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/unordered-600000-8                          	       2	 212852994 ns/op	 106607504 Bytes	         0.5722 Load	    600000 N-runs	35977152 B/op	  600018 allocs/op
BenchmarkUUIDRandomInserts/swiss-600000-8                              	       2	 124455932 ns/op	 130597392 Bytes	        -1.000 Load	    600000 N-runs	52428000 B/op	      32 allocs/op
BenchmarkUUIDRandomInserts/generic-600000-8                            	       2	 198119234 ns/op	 139510520 Bytes	        -1.000 Load	    600000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkUUIDRandomInserts/flat-600000-8                               	       2	 161474101 ns/op	 126927696 Bytes	         0.2861 Load	    600000 N-runs	100663104 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/std-800000-8                                	       2	 140593356 ns/op	 164519840 Bytes	        -1.000 Load	    800000 N-runs	64677488 B/op	   32355 allocs/op
BenchmarkUUIDRandomInserts/robin-800000-8                              	       2	 157744160 ns/op	 177479744 Bytes	         0.7629 Load	    800000 N-runs	67108608 B/op	      18 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-800000-8                       	       2	 187432359 ns/op	 250879968 Bytes	         0.3815 Load	    800000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/unordered-800000-8                          	       2	 231182258 ns/op	  92979200 Bytes	         0.7629 Load	    800000 N-runs	42377152 B/op	  800018 allocs/op
BenchmarkUUIDRandomInserts/swiss-800000-8                              	       2	 131580868 ns/op	 143400800 Bytes	        -1.000 Load	    800000 N-runs	52428000 B/op	      32 allocs/op
BenchmarkUUIDRandomInserts/generic-800000-8                            	       2	 216032738 ns/op	 169091144 Bytes	        -1.000 Load	    800000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkUUIDRandomInserts/flat-800000-8                               	       2	 173025406 ns/op	 139731104 Bytes	         0.3815 Load	    800000 N-runs	100663104 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/std-1000000-8                               	       2	 258375740 ns/op	 171793624 Bytes	        -1.000 Load	   1000000 N-runs	123808144 B/op	   38110 allocs/op
BenchmarkUUIDRandomInserts/robin-1000000-8                             	       2	 272674025 ns/op	 181894816 Bytes	         0.4768 Load	   1000000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-1000000-8                      	       2	 203350610 ns/op	 181894880 Bytes	         0.4768 Load	   1000000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/unordered-1000000-8                         	       2	 276655602 ns/op	 111134448 Bytes	         0.9537 Load	   1000000 N-runs	48777152 B/op	 1000018 allocs/op
BenchmarkUUIDRandomInserts/swiss-1000000-8                             	       2	 261487068 ns/op	 143097608 Bytes	        -1.000 Load	   1000000 N-runs	104856800 B/op	      34 allocs/op
BenchmarkUUIDRandomInserts/generic-1000000-8                           	       2	 238850832 ns/op	 181894968 Bytes	        -1.000 Load	   1000000 N-runs	134217664 B/op	      21 allocs/op
BenchmarkUUIDRandomInserts/flat-1000000-8                              	       2	 210307972 ns/op	 139952016 Bytes	         0.4768 Load	   1000000 N-runs	100663104 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/std-1200000-8                               	       2	 275097328 ns/op	 168129800 Bytes	        -1.000 Load	   1200000 N-runs	123824264 B/op	   38188 allocs/op
BenchmarkUUIDRandomInserts/robin-1200000-8                             	       2	 296801043 ns/op	 194690032 Bytes	         0.5722 Load	   1200000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-1200000-8                      	       2	 356807525 ns/op	 379239472 Bytes	         0.2861 Load	   1200000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/unordered-1200000-8                         	       2	 495916236 ns/op	 212770080 Bytes	         0.5722 Load	   1200000 N-runs	71954368 B/op	 1200019 allocs/op
BenchmarkUUIDRandomInserts/swiss-1200000-8                             	       2	 279878417 ns/op	 260750240 Bytes	        -1.000 Load	   1200000 N-runs	104856800 B/op	      34 allocs/op
BenchmarkUUIDRandomInserts/generic-1200000-8                           	       2	 434165377 ns/op	 278576264 Bytes	        -1.000 Load	   1200000 N-runs	268435392 B/op	      22 allocs/op
BenchmarkUUIDRandomInserts/flat-1200000-8                              	       2	 367893302 ns/op	 253410528 Bytes	         0.2861 Load	   1200000 N-runs	201326400 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/std-1400000-8                               	       2	 309425722 ns/op	 308145120 Bytes	        -1.000 Load	   1400000 N-runs	125511456 B/op	   46299 allocs/op
BenchmarkUUIDRandomInserts/robin-1400000-8                             	       2	 334594154 ns/op	 341711312 Bytes	         0.6676 Load	   1400000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-1400000-8                      	       2	 383646542 ns/op	 341711232 Bytes	         0.3338 Load	   1400000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/unordered-1400000-8                         	       2	 498770120 ns/op	 167358864 Bytes	         0.6676 Load	   1400000 N-runs	78354368 B/op	 1400019 allocs/op
BenchmarkUUIDRandomInserts/swiss-1400000-8                             	       2	 276748812 ns/op	 273553648 Bytes	        -1.000 Load	   1400000 N-runs	104856800 B/op	      34 allocs/op
BenchmarkUUIDRandomInserts/generic-1400000-8                           	       2	 447123312 ns/op	 324934104 Bytes	        -1.000 Load	   1400000 N-runs	268435392 B/op	      22 allocs/op
BenchmarkUUIDRandomInserts/flat-1400000-8                              	       2	 375211074 ns/op	 241048112 Bytes	         0.3338 Load	   1400000 N-runs	201326400 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/std-1600000-8                               	       2	 332174404 ns/op	 328563536 Bytes	        -1.000 Load	   1600000 N-runs	129323784 B/op	   64628 allocs/op
BenchmarkUUIDRandomInserts/robin-1600000-8                             	       2	 356056128 ns/op	 354506944 Bytes	         0.7629 Load	   1600000 N-runs	134217472 B/op	      19 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-1600000-8                      	       2	 398442030 ns/op	 534861936 Bytes	         0.3815 Load	   1600000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/unordered-1600000-8                         	       2	 539570800 ns/op	 186554496 Bytes	         0.7629 Load	   1600000 N-runs	84754368 B/op	 1600019 allocs/op
BenchmarkUUIDRandomInserts/swiss-1600000-8                             	       2	 303737001 ns/op	 286349280 Bytes	        -1.000 Load	   1600000 N-runs	104856800 B/op	      34 allocs/op
BenchmarkUUIDRandomInserts/generic-1600000-8                           	       2	 477838725 ns/op	 337729736 Bytes	        -1.000 Load	   1600000 N-runs	268435392 B/op	      22 allocs/op
BenchmarkUUIDRandomInserts/flat-1600000-8                              	       2	 386860500 ns/op	 279009568 Bytes	         0.3815 Load	   1600000 N-runs	201326400 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/std-1800000-8                               	       2	 476454264 ns/op	 297429080 Bytes	        -1.000 Load	   1800000 N-runs	247701472 B/op	   76696 allocs/op
BenchmarkUUIDRandomInserts/robin-1800000-8                             	       2	 575810898 ns/op	 350532992 Bytes	         0.4292 Load	   1800000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-1800000-8                      	       2	 428812163 ns/op	 350533056 Bytes	         0.4292 Load	   1800000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/unordered-1800000-8                         	       2	 630616580 ns/op	 281183920 Bytes	         0.8583 Load	   1800000 N-runs	91154368 B/op	 1800019 allocs/op
BenchmarkUUIDRandomInserts/swiss-1800000-8                             	       2	 313262152 ns/op	 299152688 Bytes	        -1.000 Load	   1800000 N-runs	104856800 B/op	      34 allocs/op
BenchmarkUUIDRandomInserts/generic-1800000-8                           	       2	 517309894 ns/op	 316978712 Bytes	        -1.000 Load	   1800000 N-runs	268435392 B/op	      22 allocs/op
BenchmarkUUIDRandomInserts/flat-1800000-8                              	       2	 424580844 ns/op	 266647152 Bytes	         0.4292 Load	   1800000 N-runs	201326400 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/std-2000000-8                               	       2	 583415166 ns/op	 310187352 Bytes	        -1.000 Load	   2000000 N-runs	247676304 B/op	   76575 allocs/op
BenchmarkUUIDRandomInserts/robin-2000000-8                             	       2	 601726676 ns/op	 522720368 Bytes	         0.4768 Load	   2000000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-2000000-8                      	       2	 459513192 ns/op	 581440688 Bytes	         0.4768 Load	   2000000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/unordered-2000000-8                         	       2	 662546198 ns/op	 221816000 Bytes	         0.9537 Load	   2000000 N-runs	97554368 B/op	 2000019 allocs/op
BenchmarkUUIDRandomInserts/swiss-2000000-8                             	       2	 638010630 ns/op	 285742296 Bytes	        -1.000 Load	   2000000 N-runs	209714400 B/op	      36 allocs/op
BenchmarkUUIDRandomInserts/generic-2000000-8                           	       2	 514832014 ns/op	 329782536 Bytes	        -1.000 Load	   2000000 N-runs	268435392 B/op	      22 allocs/op
BenchmarkUUIDRandomInserts/flat-2000000-8                              	       2	 461344890 ns/op	 279450976 Bytes	         0.4768 Load	   2000000 N-runs	201326400 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/std-2200000-8                               	       2	 581592406 ns/op	 323070552 Bytes	        -1.000 Load	   2200000 N-runs	247722272 B/op	   76796 allocs/op
BenchmarkUUIDRandomInserts/robin-2200000-8                             	       2	 612858802 ns/op	 376132448 Bytes	         0.5245 Load	   2200000 N-runs	268435200 B/op	      20 allocs/op
BenchmarkUUIDRandomInserts/robinLowLoad-2200000-8                      	       2	 699003936 ns/op	 611013536 Bytes	         0.2623 Load	   2200000 N-runs	536870656 B/op	      21 allocs/op
BenchmarkUUIDRandomInserts/unordered-2200000-8                         	       2	1049590859 ns/op	 399492656 Bytes	         0.5245 Load	   2200000 N-runs	137508800 B/op	 2200020 allocs/op
BenchmarkUUIDRandomInserts/swiss-2200000-8                             	       2	 616793142 ns/op	 298538344 Bytes	        -1.000 Load	   2200000 N-runs	209714400 B/op	      36 allocs/op
BenchmarkUUIDRandomInserts/generic-2200000-8                           	       2	 836329469 ns/op	 543905176 Bytes	        -1.000 Load	   2200000 N-runs	536870848 B/op	      23 allocs/op
BenchmarkUUIDRandomInserts/flat-2200000-8                              	       2	 720256896 ns/op	 493573616 Bytes	         0.2623 Load	   2200000 N-runs	402652992 B/op	      21 allocs/op
BenchmarkUUIDRandomInserts/std-2400000-8                               	       2	 614166748 ns/op	 335829032 Bytes	        -1.000 Load	   2400000 N-runs	247722688 B/op	   76798 allocs/op
