goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2657790 ns/op	   3635560 Bytes	        -1.000 Load	     50000 N-runs	 1630000 B/op	    1870 allocs/op
BenchmarkUUIDRandomFullDeletes/std-400000-8                               	       2	  57332942 ns/op	  42179312 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-400000-8                             	       2	  52766284 ns/op	  43089944 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-400000-8                      	       2	  45150322 ns/op	  93421896 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-400000-8                         	       2	  60525868 ns/op	  43306664 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-400000-8                             	       2	  51190658 ns/op	  49186016 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-400000-8                           	       2	 117019644 ns/op	 110198192 Bytes	        -1.000 Load	    400000 N-runs	33554304 B/op	      18 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-400000-8                              	       2	  63394732 ns/op	  76644440 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-400000-8                         	       2	  44465982 ns/op	  93437896 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-400000-8                  	       2	  44413506 ns/op	  93437960 Bytes	         0 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-600000-8                               	       2	  86635376 ns/op	  68074448 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-600000-8                             	       2	  74259157 ns/op	 106217048 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-600000-8                      	       2	  68859898 ns/op	 173325992 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-600000-8                         	       2	  98149288 ns/op	  66696408 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-600000-8                             	       2	  79524663 ns/op	  73400896 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-600000-8                           	       2	 202503394 ns/op	 206879504 Bytes	        -1.000 Load	    600000 N-runs	67108736 B/op	      19 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-600000-8                              	       2	  88869264 ns/op	 139771144 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-600000-8                         	       2	  67642020 ns/op	 173341816 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-600000-8                  	       2	  67768498 ns/op	 173341880 Bytes	         0 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-800000-8                               	       2	 125491596 ns/op	  83637504 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-800000-8                             	       2	 115787618 ns/op	  85465320 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-800000-8                      	       2	  95086028 ns/op	 186129096 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-800000-8                         	       2	 135089030 ns/op	  85899480 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-800000-8                             	       2	 104878462 ns/op	  97640032 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-800000-8                           	       2	 251692088 ns/op	 219682784 Bytes	        -1.000 Load	    800000 N-runs	67108736 B/op	      19 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-800000-8                              	       2	 134633843 ns/op	 152574424 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-800000-8                         	       2	  92360039 ns/op	 253261896 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-800000-8                  	       2	  92214927 ns/op	 253261784 Bytes	         0 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-1000000-8                              	       2	 145396293 ns/op	 122647568 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-1000000-8                            	       2	 123382874 ns/op	 198932120 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-1000000-8                     	       2	 123847217 ns/op	 198932200 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-1000000-8                        	       2	 175293452 ns/op	 105102584 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-1000000-8                            	       2	 134792192 ns/op	 121879344 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-1000000-8                          	       2	 328375423 ns/op	 232486064 Bytes	        -1.000 Load	   1000000 N-runs	67108736 B/op	      19 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-1000000-8                             	       2	 193770862 ns/op	 115045864 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-1000000-8                        	       2	 117532134 ns/op	 198948296 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-1000000-8                 	       2	 118406306 ns/op	 198948456 Bytes	         0 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-1200000-8                              	       2	 183202370 ns/op	 135443008 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-1200000-8                            	       2	 155846434 ns/op	 211727384 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-1200000-8                     	       2	 146156592 ns/op	 345945192 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-1200000-8                        	       2	 211832506 ns/op	 132686312 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-1200000-8                            	       2	 168502467 ns/op	 146093888 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-1200000-8                          	       2	 419299390 ns/op	 413053136 Bytes	        -1.000 Load	   1200000 N-runs	134217600 B/op	      20 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-1200000-8                             	       2	 183782006 ns/op	 278836088 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-1200000-8                        	       2	 138758549 ns/op	 345961016 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-1200000-8                 	       2	 138619466 ns/op	 345961080 Bytes	         0 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-1400000-8                              	       2	 225159244 ns/op	 149919408 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-1400000-8                            	       2	 194921434 ns/op	 157421368 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-1400000-8                     	       2	 172080996 ns/op	 358748440 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-1400000-8                        	       2	 250008246 ns/op	 151889736 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-1400000-8                            	       2	 192994018 ns/op	 170333536 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-1400000-8                          	       2	 456072750 ns/op	 425856736 Bytes	        -1.000 Load	   1400000 N-runs	134217600 B/op	      20 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-1400000-8                             	       2	 230298770 ns/op	 291639688 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-1400000-8                        	       2	 161390442 ns/op	 492990456 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-1400000-8                 	       2	 160722868 ns/op	 492990520 Bytes	         0 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-1600000-8                              	       2	 264402553 ns/op	 166619776 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-1600000-8                            	       2	 236617536 ns/op	 170216712 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-1600000-8                     	       2	 194598073 ns/op	 371543784 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-1600000-8                        	       2	 292731884 ns/op	 171085048 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-1600000-8                            	       2	 227355054 ns/op	 194564912 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-1600000-8                          	       2	 525843236 ns/op	 438652080 Bytes	        -1.000 Load	   1600000 N-runs	134217600 B/op	      20 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-1600000-8                             	       2	 281229592 ns/op	 304435032 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-1600000-8                        	       2	 188988174 ns/op	 505785800 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-1600000-8                 	       2	 186329014 ns/op	 505785864 Bytes	         0 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-1800000-8                              	       2	 259657120 ns/op	 347646712 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-1800000-8                            	       2	 226771350 ns/op	 384347336 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-1800000-8                     	       2	 224627364 ns/op	 384347416 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-1800000-8                        	       2	 334482986 ns/op	 190288680 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-1800000-8                            	       2	 265909316 ns/op	 218788016 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-1800000-8                          	       2	 599571269 ns/op	 451455536 Bytes	        -1.000 Load	   1800000 N-runs	134217600 B/op	      20 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-1800000-8                             	       2	 338667658 ns/op	 216574648 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-1800000-8                        	       2	 208168060 ns/op	 384363160 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-1800000-8                 	       2	 210911178 ns/op	 518588968 Bytes	         0 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-2000000-8                              	       2	 296348772 ns/op	 244581888 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-2000000-8                            	       2	 255741628 ns/op	 397150344 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-2000000-8                     	       2	 255346416 ns/op	 397150424 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-2000000-8                        	       2	 369017658 ns/op	 209491720 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-2000000-8                            	       2	 302149386 ns/op	 185870064 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-2000000-8                          	       2	 680370370 ns/op	 464258544 Bytes	        -1.000 Load	   2000000 N-runs	134217600 B/op	      20 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-2000000-8                             	       2	 407261056 ns/op	 229377832 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-2000000-8                        	       2	 235748938 ns/op	 397166344 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-2000000-8                 	       2	 235115440 ns/op	 397166408 Bytes	         0 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-2200000-8                              	       2	 336952766 ns/op	 257377152 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-2200000-8                            	       2	 287848514 ns/op	 409945608 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-2200000-8                     	       2	 262033310 ns/op	 678381144 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-2200000-8                        	       2	 401285986 ns/op	 245464024 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-2200000-8                            	       2	 338938649 ns/op	 204374976 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-2200000-8                          	       2	 776509018 ns/op	 812597952 Bytes	        -1.000 Load	   2200000 N-runs	268435328 B/op	      21 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-2200000-8                             	       2	 332201686 ns/op	 544163176 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-2200000-8                        	       2	 258032494 ns/op	 678397144 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-2200000-8                 	       2	 254075297 ns/op	 678397208 Bytes	         0 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-2400000-8                              	       2	 372888347 ns/op	 270180432 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-2400000-8                            	       2	 316227460 ns/op	 422748888 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-2400000-8                     	       2	 288796974 ns/op	 691184248 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-2400000-8                        	       2	 442003883 ns/op	 264667304 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-2400000-8                            	       2	 364485324 ns/op	 222888080 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-2400000-8                          	       2	 841422548 ns/op	 825401408 Bytes	        -1.000 Load	   2400000 N-runs	268435328 B/op	      21 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-2400000-8                             	       2	 369994834 ns/op	 556966632 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-2400000-8                        	       2	 277424566 ns/op	 691200424 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-2400000-8                 	       2	 283877490 ns/op	 691200488 Bytes	         0 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-2600000-8                              	       2	 408483690 ns/op	 283329312 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-2600000-8                            	       2	 351335596 ns/op	 435552072 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-2600000-8                     	       2	 315566502 ns/op	 703987608 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-2600000-8                        	       2	 464725078 ns/op	 283870664 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-2600000-8                            	       2	 402861302 ns/op	 315704288 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-2600000-8                          	       2	 902081276 ns/op	 838204768 Bytes	        -1.000 Load	   2600000 N-runs	268435328 B/op	      21 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-2600000-8                             	       2	 420345798 ns/op	 569769992 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-2600000-8                        	       2	 308557072 ns/op	 704003960 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-2600000-8                 	       2	 307268419 ns/op	 704004024 Bytes	         0 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-2800000-8                              	       2	 451324828 ns/op	 299084912 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-2800000-8                            	       2	 394116183 ns/op	 314129288 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-2800000-8                     	       2	 336500922 ns/op	 716782952 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-2800000-8                        	       2	 511014412 ns/op	 303066008 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-2800000-8                            	       2	 442590450 ns/op	 339919264 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-2800000-8                          	       2	 930137023 ns/op	 850999936 Bytes	        -1.000 Load	   2800000 N-runs	268435328 B/op	      21 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-2800000-8                             	       2	 456658655 ns/op	 582565160 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-2800000-8                        	       2	 330940045 ns/op	 716799128 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-2800000-8                 	       2	 330819864 ns/op	 716799192 Bytes	         0 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/std-3000000-8                              	       2	 487017240 ns/op	 315465456 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robin-3000000-8                            	       2	 424291568 ns/op	 326933064 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/robinLowLoad-3000000-8                     	       2	 359548480 ns/op	 729586728 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/unordered-3000000-8                        	       2	 546182728 ns/op	 322269784 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/swiss-3000000-8                            	       2	 475473296 ns/op	 364159072 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/generic-3000000-8                          	       2	 988398790 ns/op	 863803888 Bytes	        -1.000 Load	   3000000 N-runs	268435328 B/op	      21 allocs/op
BenchmarkUUIDRandomFullDeletes/flat-3000000-8                             	       2	 500536502 ns/op	 595368936 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotch-3000000-8                        	       2	 345135913 ns/op	 998046296 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullDeletes/hopscotchLowLoad-3000000-8                 	       2	 344447089 ns/op	 998046184 Bytes	         0 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-50000-8                                      	       2	   2054536 ns/op	  10958344 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-50000-8                                    	       2	   2312606 ns/op	  11253208 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-50000-8                             	       2	   1815510 ns/op	  11253112 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-50000-8                                	       2	   1722453 ns/op	   6496152 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-50000-8                                    	       2	   1788306 ns/op	   6984960 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-50000-8                                  	       2	   2872518 ns/op	  10204464 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/flat-50000-8                                     	       2	   1511942 ns/op	  14923320 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotch-50000-8                                	       2	   1736044 ns/op	  12409416 Bytes	         0.7626 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotchLowLoad-50000-8                         	       2	   1725379 ns/op	  10221048 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-100000-8                                     	       2	   6614207 ns/op	  21216904 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-100000-8                                   	       2	   8110813 ns/op	  21796136 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-100000-8                            	       2	   7967098 ns/op	  19698712 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-100000-8                               	       2	   7258067 ns/op	  12150664 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-100000-8                                   	       2	   6203343 ns/op	  13618080 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-100000-8                                 	       2	   9711112 ns/op	  19698640 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/flat-100000-8                                    	       2	   6614257 ns/op	  16553000 Bytes	         0.3815 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotch-100000-8                               	       2	   6445176 ns/op	  21943016 Bytes	         0.7628 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotchLowLoad-100000-8                        	       2	   6712678 ns/op	  19715224 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-200000-8                                     	       2	  19217400 ns/op	  41766328 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-200000-8                                   	       2	  26076570 ns/op	  42873720 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-200000-8                            	       2	  18934987 ns/op	  40776472 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-200000-8                               	       2	  23121911 ns/op	  32605208 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-200000-8                                   	       2	  19426824 ns/op	  36450792 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-200000-8                                 	       2	  26249701 ns/op	  38679072 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/flat-200000-8                                    	       2	  18396332 ns/op	  32387704 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotch-200000-8                               	       2	  19513558 ns/op	  43126920 Bytes	         0.7628 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/hopscotchLowLoad-200000-8                        	       2	  17900855 ns/op	  38695480 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-400000-8                                     	       2	  44831198 ns/op	  82802600 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-400000-8                                   	       2	  59828881 ns/op	  85036824 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-400000-8                            	       2	  40294920 ns/op	  76648120 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-400000-8                               	       2	  55652480 ns/op	  47374040 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
