goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-10610U CPU @ 1.80GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2398264 ns/op	   3642816 Bytes	        -1.000 Load	     50000 N-runs	 1635592 B/op	    1875 allocs/op
BenchmarkUUIDRandomFullIteration/flat-800000-8                            	       2	  12951978 ns/op	 127335328 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-800000-8                       	       2	   5415656 ns/op	 169445248 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-800000-8                	       2	  11465872 ns/op	 152517680 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-1000000-8                            	       2	  14422805 ns/op	 155540984 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-1000000-8                          	       2	  11713592 ns/op	 182081664 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-1000000-8                   	       2	  12521429 ns/op	 215636176 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-1000000-8                      	       2	  29641457 ns/op	 112369920 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-1000000-8                          	       2	   6733237 ns/op	 143284488 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-1000000-8                        	       2	   8356514 ns/op	 165304648 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-1000000-8                           	       2	  13577188 ns/op	 140138896 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-1000000-8                      	       2	  12314698 ns/op	 165321280 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-1000000-8               	       2	  12285885 ns/op	 165321344 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-1200000-8                            	       2	  17482959 ns/op	 168294120 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-1200000-8                          	       2	  11676466 ns/op	 194877232 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-1200000-8                   	       2	  17747570 ns/op	 278763392 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-1200000-8                      	       2	  35352858 ns/op	 149129232 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-1200000-8                          	       2	   7065388 ns/op	 260937568 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-1200000-8                        	       2	  13290178 ns/op	 278763608 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-1200000-8                           	       2	  22677941 ns/op	 253597856 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-1200000-8                      	       2	  13491056 ns/op	 178116848 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-1200000-8               	       2	  19661328 ns/op	 278780208 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-1400000-8                            	       2	  21349078 ns/op	 308213392 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-1400000-8                          	       2	  11003212 ns/op	 190903680 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-1400000-8                   	       2	  19524146 ns/op	 325121488 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-1400000-8                      	       2	  42027141 ns/op	 167546368 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-1400000-8                          	       2	   7695075 ns/op	 273741136 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-1400000-8                        	       2	  14338868 ns/op	 325121608 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-1400000-8                           	       2	  26015720 ns/op	 241235600 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-1400000-8                      	       2	  12102946 ns/op	 190920416 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-1400000-8               	       2	  20566992 ns/op	 325146400 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-1600000-8                            	       2	  23002789 ns/op	 328733888 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-1600000-8                          	       2	   9655398 ns/op	 337916928 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-1600000-8                   	       2	  22329312 ns/op	 304362432 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-1600000-8                      	       2	  49657339 ns/op	 255767760 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-1600000-8                          	       2	   8277164 ns/op	 286536512 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-1600000-8                        	       2	  15549112 ns/op	 337916984 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-1600000-8                           	       2	  26921344 ns/op	 254030976 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-1600000-8                      	       2	  10925557 ns/op	 237278416 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-1600000-8               	       2	  22809236 ns/op	 337941776 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-1800000-8                            	       2	 112479616 ns/op	 297642120 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-1800000-8                          	       2	  22239288 ns/op	 317166016 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-1800000-8                   	       2	  21890882 ns/op	 350720528 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-1800000-8                      	       2	  56438696 ns/op	 281371424 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-1800000-8                          	       2	   8160778 ns/op	 299340176 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-1800000-8                        	       2	  15999938 ns/op	 317166216 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-1800000-8                           	       2	  26576012 ns/op	 266834640 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-1800000-8                      	       2	  23346498 ns/op	 317182752 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-1800000-8               	       2	  22844253 ns/op	 317182816 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-2000000-8                            	       2	  29219480 ns/op	 310406584 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-2000000-8                          	       2	  23234330 ns/op	 363524016 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-2000000-8                   	       2	  23021164 ns/op	 447410176 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-2000000-8                      	       2	  63045610 ns/op	 222003248 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-2000000-8                          	       2	  13729442 ns/op	 285929528 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-2000000-8                        	       2	  16307088 ns/op	 329969784 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-2000000-8                           	       2	  26733040 ns/op	 279638208 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-2000000-8                      	       2	  25237316 ns/op	 329986320 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-2000000-8               	       2	  24285308 ns/op	 329986384 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-2200000-8                            	       2	  33204906 ns/op	 323247512 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-2200000-8                          	       2	  24016284 ns/op	 342764960 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-2200000-8                   	       2	  35361097 ns/op	 611200496 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-2200000-8                      	       2	  67538546 ns/op	 399679232 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-2200000-8                          	       2	  14656787 ns/op	 298724904 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-2200000-8                        	       2	  26128904 ns/op	 544091752 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-2200000-8                           	       2	  44590384 ns/op	 443428528 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-2200000-8                      	       2	  25459964 ns/op	 376344320 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-2200000-8               	       2	  36771218 ns/op	 544108352 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-2400000-8                            	       2	  34695323 ns/op	 336010104 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-2400000-8                          	       2	  22777220 ns/op	 355568528 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-2400000-8                   	       2	  37607202 ns/op	 624004064 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-2400000-8                      	       2	  74661688 ns/op	 297626640 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-2400000-8                          	       2	  14958926 ns/op	 521243488 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-2400000-8                        	       2	  27143069 ns/op	 556895320 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-2400000-8                           	       2	  46099072 ns/op	 506563744 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-2400000-8                      	       2	  24544556 ns/op	 355585264 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-2400000-8               	       2	  38391222 ns/op	 556911920 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-2600000-8                            	       2	  37611716 ns/op	 349218024 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-2600000-8                          	       2	  22170308 ns/op	 368372096 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-2600000-8                   	       2	  37571053 ns/op	 636807640 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-2600000-8                      	       2	  84501728 ns/op	 450886368 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-2600000-8                          	       2	  14551299 ns/op	 534047056 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-2600000-8                        	       2	  28987222 ns/op	 569698888 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-2600000-8                           	       2	  54084784 ns/op	 519367312 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-2600000-8                      	       2	  25211516 ns/op	 368388832 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-2600000-8               	       2	  41287446 ns/op	1110927024 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-2800000-8                            	       2	  56785862 ns/op	 299006552 Bytes	        -1.000 Load	   2800000 N-runs	      48 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-2800000-8                          	       2	  22334362 ns/op	 381167568 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-2800000-8                   	       2	  39100666 ns/op	 716711968 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-2800000-8                      	       2	  86123819 ns/op	 476481840 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-2800000-8                          	       2	  15607350 ns/op	 546842528 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-2800000-8                        	       2	  29154872 ns/op	 582494360 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-2800000-8                           	       2	  46887402 ns/op	 481831136 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-2800000-8                      	       2	  22202134 ns/op	 381184304 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-2800000-8               	       2	  41161008 ns/op	 582510960 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/std-3000000-8                            	       2	  42197207 ns/op	 635797104 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robin-3000000-8                          	       2	  22468201 ns/op	 662406736 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/robinLowLoad-3000000-8                   	       2	  41013210 ns/op	 662406672 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/unordered-3000000-8                      	       2	  92671208 ns/op	 353656384 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/swiss-3000000-8                          	       2	  16072966 ns/op	 559646096 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/generic-3000000-8                        	       2	  29614792 ns/op	 662406792 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/flat-3000000-8                           	       2	  47723016 ns/op	 494634704 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotch-3000000-8                      	       2	  21174524 ns/op	 662697392 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomFullIteration/hopscotchLowLoad-3000000-8               	       2	  43289702 ns/op	 595314528 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-50000-8                     	       2	   3935126 ns/op	   6614776 Bytes	        -1.000 Load	     50000 N-runs	  122112 B/op	     424 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-50000-8                   	       2	   3893077 ns/op	   6136544 Bytes	         0.7635 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-50000-8            	       2	   3374430 ns/op	  13018384 Bytes	         0.3843 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-50000-8               	       2	   3677718 ns/op	   5603216 Bytes	         0.7619 Load	     50000 N-runs	  301944 B/op	    6290 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-50000-8                   	       2	   3610504 ns/op	   5464952 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-50000-8                 	       2	   5491574 ns/op	  13018624 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-50000-8                    	       2	   3408580 ns/op	  11183280 Bytes	         0.3815 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-50000-8               	       2	   3427349 ns/op	   6669408 Bytes	         0.7581 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-50000-8        	       2	   3234917 ns/op	   7791888 Bytes	         0.3806 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-100000-8                    	       2	  11104284 ns/op	  12274904 Bytes	        -1.000 Load	    100000 N-runs	  253440 B/op	     880 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-100000-8                  	       2	  11026623 ns/op	  11955328 Bytes	         0.7656 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-100000-8           	       2	  10415630 ns/op	  26721968 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-100000-8              	       2	  11115368 ns/op	  10572496 Bytes	         0.7657 Load	    100000 N-runs	  602784 B/op	   12558 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-100000-8                  	       2	   9573735 ns/op	  10824984 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-100000-8                	       2	  16482125 ns/op	  25391008 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-100000-8                   	       2	  10392290 ns/op	  21720656 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-100000-8              	       2	   9488338 ns/op	  11988480 Bytes	         0.7660 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-100000-8       	       2	  10395830 ns/op	  14921312 Bytes	         0.3801 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-200000-8                    	       2	  30627276 ns/op	  24241288 Bytes	        -1.000 Load	    200000 N-runs	  510912 B/op	    1774 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-200000-8                  	       2	  32928903 ns/op	  23262416 Bytes	         0.7627 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-200000-8           	       2	  28369000 ns/op	  52918016 Bytes	         0.3801 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-200000-8              	       2	  31062251 ns/op	  20989296 Bytes	         0.7596 Load	    200000 N-runs	 1196976 B/op	   24937 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-200000-8                  	       2	  26943395 ns/op	  21001576 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-200000-8                	       2	  39635528 ns/op	  50132976 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-200000-8                   	       2	  28624544 ns/op	  42792608 Bytes	         0.3801 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-200000-8              	       2	  27465048 ns/op	  23295568 Bytes	         0.7635 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-200000-8       	       2	  28030260 ns/op	  29177520 Bytes	         0.3822 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-400000-8                    	       2	  69112129 ns/op	  47854776 Bytes	        -1.000 Load	    400000 N-runs	 1024992 B/op	    3559 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-400000-8                  	       2	  81639472 ns/op	  45896992 Bytes	         0.7638 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-400000-8           	       2	  64067926 ns/op	 104879952 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-400000-8              	       2	  77296166 ns/op	  41381120 Bytes	         0.7635 Load	    400000 N-runs	 2396928 B/op	   49936 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-400000-8                  	       2	  61791782 ns/op	  41375160 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-400000-8                	       2	  91914075 ns/op	  57693688 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-400000-8                   	       2	  66118206 ns/op	  84957008 Bytes	         0.3803 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-400000-8              	       2	  68307760 ns/op	  46593792 Bytes	         0.7614 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-400000-8       	       2	  62335526 ns/op	  62961504 Bytes	         0.3810 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-600000-8                    	       2	 115718696 ns/op	 110298112 Bytes	        -1.000 Load	    600000 N-runs	  414576 B/op	    1439 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-600000-8                  	       2	 113933278 ns/op	 117675456 Bytes	         0.5725 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-600000-8           	       2	  90032757 ns/op	 149132304 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/unordered-600000-8              	       2	 118446444 ns/op	  64377568 Bytes	         0.5732 Load	    600000 N-runs	 3599448 B/op	   74988 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/swiss-600000-8                  	       2	  91944560 ns/op	  72553576 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/generic-600000-8                	       2	 127560187 ns/op	 101946536 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/flat-600000-8                   	       2	  95826780 ns/op	  89363728 Bytes	         0.2862 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotch-600000-8              	       2	 103678780 ns/op	 113225952 Bytes	         0.5725 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/hopscotchLowLoad-600000-8       	       2	  90866796 ns/op	 101963280 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/std-800000-8                    	       2	 156633239 ns/op	  95695928 Bytes	        -1.000 Load	    800000 N-runs	 2034288 B/op	    7063 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robin-800000-8                  	       2	 179771650 ns/op	  92467840 Bytes	         0.7631 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUID_50Reads_25Inserts_25Deletes/robinLowLoad-800000-8           	       2	 132884056 ns/op	 209122480 Bytes	         0.3821 Load	    800000 N-runs	       0 B/op	       0 allocs/op
