goos: linux
goarch: amd64
pkg: bench-hashmaps
cpu: Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
BenchmarkU32RandomShuffleInserts/std-50000-8      	       2	   2714240 ns/op	   3636248 Bytes	        -1.000 Load	     50000 N-runs	 1629944 B/op	    1871 allocs/op
BenchmarkUUIDRandomReads/unordered-100000-8                            	       2	   7895164 ns/op	  12091016 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-100000-8                                	       2	   6093876 ns/op	  18295272 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-100000-8                              	       2	   9654046 ns/op	  21506768 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-200000-8                                  	       2	  19328717 ns/op	  41434728 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-200000-8                                	       2	  27786269 ns/op	  42679752 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-200000-8                         	       2	  21451776 ns/op	  38406536 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-200000-8                            	       2	  26086437 ns/op	  32316040 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-200000-8                                	       2	  20173895 ns/op	  36161800 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-200000-8                              	       2	  24650288 ns/op	  38390256 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-400000-8                                  	       2	  45617224 ns/op	  82467848 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-400000-8                                	       2	  46442412 ns/op	  76375672 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-400000-8                         	       2	  46717827 ns/op	  76375720 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-400000-8                            	       2	  64040806 ns/op	  64210856 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-400000-8                                	       2	  45861110 ns/op	  71902760 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-400000-8                              	       2	  52937197 ns/op	  76359440 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-600000-8                                  	       2	  65516041 ns/op	  84271936 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-600000-8                                	       2	  81712816 ns/op	  89170840 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-600000-8                         	       2	  70183964 ns/op	 139502536 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-600000-8                            	       2	  96878102 ns/op	 102388936 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-600000-8                                	       2	  74805453 ns/op	 130573128 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-600000-8                              	       2	  79978344 ns/op	 139486256 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-800000-8                                  	       2	  95871064 ns/op	 164526312 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-800000-8                                	       2	 100607127 ns/op	 169091672 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-800000-8                         	       2	 100476858 ns/op	 169091720 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-800000-8                            	       2	 139546672 ns/op	  92955304 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-800000-8                                	       2	 101797986 ns/op	 143376904 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-800000-8                              	       2	 112824230 ns/op	 169067248 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-1000000-8                                 	       2	 112981411 ns/op	 171800048 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-1000000-8                               	       2	 133356573 ns/op	 165109624 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-1000000-8                        	       2	 133210024 ns/op	 165109672 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-1000000-8                           	       2	 186831704 ns/op	 112158664 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-1000000-8                               	       2	 134343616 ns/op	 143073248 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-1000000-8                             	       2	 146927794 ns/op	 181870608 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-1200000-8                                 	       2	 138885132 ns/op	 168136384 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-1200000-8                               	       2	 172786786 ns/op	 177904792 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-1200000-8                        	       2	 141733564 ns/op	 278568136 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-1200000-8                           	       2	 206203444 ns/op	 148917480 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-1200000-8                               	       2	 163005014 ns/op	 260725832 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-1200000-8                             	       2	 163185958 ns/op	 278551856 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-1400000-8                                 	       2	 167515566 ns/op	 182566928 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-1400000-8                               	       2	 221421542 ns/op	 325029416 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-1400000-8                        	       2	 171732018 ns/op	 291371496 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-1400000-8                           	       2	 249508268 ns/op	 168120840 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-1400000-8                               	       2	 190479540 ns/op	 273529192 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-1400000-8                             	       2	 195409470 ns/op	 291355216 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-1600000-8                                 	       2	 198257094 ns/op	 328513240 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-1600000-8                               	       2	 205076068 ns/op	 337729240 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-1600000-8                        	       2	 205739576 ns/op	 337729288 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-1600000-8                           	       2	 298012774 ns/op	 186529576 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-1600000-8                               	       2	 221672246 ns/op	 286324360 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-1600000-8                             	       2	 229258878 ns/op	 337704816 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-1800000-8                                 	       2	 254009164 ns/op	 297389968 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-1800000-8                               	       2	 230445527 ns/op	 316969976 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-1800000-8                        	       2	 230421510 ns/op	 316970024 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-1800000-8                           	       2	 341498748 ns/op	 281158952 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-1800000-8                               	       2	 250089872 ns/op	 217207904 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-1800000-8                             	       2	 264404381 ns/op	 316953744 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-2000000-8                                 	       2	 228902624 ns/op	 310215792 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-2000000-8                               	       2	 270677834 ns/op	 329773336 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-2000000-8                        	       2	 270754058 ns/op	 329773384 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-2000000-8                           	       2	 396415589 ns/op	 306762312 Bytes	         0.9537 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-2000000-8                               	       2	 290975781 ns/op	 325038464 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-2000000-8                             	       2	 300342144 ns/op	 363311536 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-2200000-8                                 	       2	 250249373 ns/op	 323024064 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-2200000-8                               	       2	 304016122 ns/op	 376131128 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-2200000-8                        	       2	 255798350 ns/op	 543895144 Bytes	         0.2623 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-2200000-8                           	       2	 385480630 ns/op	 399466344 Bytes	         0.5245 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-2200000-8                               	       2	 320534990 ns/op	 298512032 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-2200000-8                             	       2	 297404679 ns/op	 543878864 Bytes	        -1.000 Load	   2200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-2400000-8                                 	       2	 283557529 ns/op	 368786272 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-2400000-8                               	       2	 345887246 ns/op	 355371864 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-2400000-8                        	       2	 283727568 ns/op	 556698504 Bytes	         0.2861 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-2400000-8                           	       2	 425605398 ns/op	 408292488 Bytes	         0.5722 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-2400000-8                               	       2	 347158882 ns/op	 521030408 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-2400000-8                             	       2	 328392145 ns/op	 556682224 Bytes	        -1.000 Load	   2400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-2600000-8                                 	       2	 309646280 ns/op	 348881424 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-2600000-8                               	       2	 397704458 ns/op	 368175224 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-2600000-8                        	       2	 313997854 ns/op	 569501864 Bytes	         0.3099 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-2600000-8                           	       2	 470307591 ns/op	 450673064 Bytes	         0.6199 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-2600000-8                               	       2	 377243808 ns/op	 533833768 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-2600000-8                             	       2	 361125070 ns/op	 569485584 Bytes	        -1.000 Load	   2600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-2800000-8                                 	       2	 335092262 ns/op	 364585680 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-2800000-8                               	       2	 445150236 ns/op	 380970392 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-2800000-8                        	       2	 341360536 ns/op	 582297032 Bytes	         0.3338 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-2800000-8                           	       2	 509942100 ns/op	 476268232 Bytes	         0.6676 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-2800000-8                               	       2	 411792071 ns/op	 546628936 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-2800000-8                             	       2	 392212417 ns/op	 582280752 Bytes	        -1.000 Load	   2800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/std-3000000-8                                 	       2	 364744642 ns/op	 635674856 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robin-3000000-8                               	       2	 375931784 ns/op	 662217400 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/robinLowLoad-3000000-8                        	       2	 377397214 ns/op	 662217448 Bytes	         0.3576 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/unordered-3000000-8                           	       2	 559572232 ns/op	 351345416 Bytes	         0.7153 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/swiss-3000000-8                               	       2	 439112019 ns/op	 559432296 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDRandomReads/generic-3000000-8                             	       2	 428761726 ns/op	 662192976 Bytes	        -1.000 Load	   3000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-50000-8                                   	       2	   2180370 ns/op	  10376688 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-50000-8                                 	       2	   2277238 ns/op	  10526200 Bytes	         0.7627 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-50000-8                          	       2	   2268524 ns/op	  21598872 Bytes	         0.3814 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-50000-8                             	       2	   2065046 ns/op	  12130416 Bytes	         0.7629 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-50000-8                                 	       2	   1370246 ns/op	   9289312 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-50000-8                               	       2	   3817292 ns/op	  21512024 Bytes	        -1.000 Load	     50000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-100000-8                                  	       2	   4350080 ns/op	  20300608 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-100000-8                                	       2	   6869350 ns/op	  42693000 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-100000-8                         	       2	   7012454 ns/op	  42693048 Bytes	         0.3814 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-100000-8                            	       2	   6913850 ns/op	  23833488 Bytes	         0.7629 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-100000-8                                	       2	   3233353 ns/op	  18152832 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-100000-8                              	       2	  10221718 ns/op	  42598008 Bytes	        -1.000 Load	    100000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-200000-8                                  	       2	  11647224 ns/op	  38085968 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-200000-8                                	       2	  16981616 ns/op	  84856488 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-200000-8                         	       2	  16740594 ns/op	  84856536 Bytes	         0.3815 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-200000-8                            	       2	  21020396 ns/op	  47222960 Bytes	         0.7629 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-200000-8                                	       2	   7729048 ns/op	  35863200 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-200000-8                              	       2	  25223768 ns/op	  84753304 Bytes	        -1.000 Load	    200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-400000-8                                  	       2	  31454970 ns/op	  75731232 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-400000-8                                	       2	  35358147 ns/op	 169191368 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-400000-8                         	       2	  35508472 ns/op	 169191416 Bytes	         0.3815 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-400000-8                            	       2	  53750226 ns/op	  94018000 Bytes	         0.7629 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-400000-8                                	       2	  17057267 ns/op	  71300032 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-400000-8                              	       2	  53628163 ns/op	 169079992 Bytes	        -1.000 Load	    400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-600000-8                                  	       2	  41992720 ns/op	 137118496 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-600000-8                                	       2	  68734450 ns/op	 142281848 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-600000-8                         	       2	  49719290 ns/op	 177908904 Bytes	         0.2861 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-600000-8                            	       2	  74211760 ns/op	 149185264 Bytes	         0.5722 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-600000-8                                	       2	  19156449 ns/op	 123104480 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-600000-8                              	       2	  78065800 ns/op	 177892624 Bytes	        -1.000 Load	    600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-800000-8                                  	       2	  67273610 ns/op	 151080256 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-800000-8                                	       2	  77286072 ns/op	 337836552 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-800000-8                         	       2	  77282320 ns/op	 337836600 Bytes	         0.3815 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-800000-8                            	       2	 120467086 ns/op	 187591696 Bytes	         0.7629 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-800000-8                                	       2	  35346120 ns/op	 142157312 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-800000-8                              	       2	 116623969 ns/op	 337716984 Bytes	        -1.000 Load	    800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-1000000-8                                 	       2	  76710838 ns/op	 343161096 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-1000000-8                               	       2	 111484958 ns/op	 363443400 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-1000000-8                        	       2	 110000694 ns/op	 363443448 Bytes	         0.4768 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-1000000-8                           	       2	 180787170 ns/op	 225998544 Bytes	         0.9537 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-1000000-8                               	       2	  30550778 ns/op	 226746560 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-1000000-8                             	       2	 165689600 ns/op	 363323832 Bytes	        -1.000 Load	   1000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-1200000-8                                 	       2	  92983004 ns/op	 273746784 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-1200000-8                               	       2	 149544670 ns/op	 389033864 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-1200000-8                        	       2	  99554912 ns/op	 355375944 Bytes	         0.2861 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-1200000-8                           	       2	 165070702 ns/op	 209210216 Bytes	         0.5722 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-1200000-8                               	       2	  39962776 ns/op	 245783424 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-1200000-8                             	       2	 156423170 ns/op	 355359664 Bytes	        -1.000 Load	   1200000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-1400000-8                                 	       2	 120534567 ns/op	 288682400 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-1400000-8                               	       2	 204283119 ns/op	 309704152 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-1400000-8                        	       2	 126338711 ns/op	 380982792 Bytes	         0.3338 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-1400000-8                           	       2	 208965522 ns/op	 249605672 Bytes	         0.6676 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-1400000-8                               	       2	  52807560 ns/op	 277943872 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-1400000-8                             	       2	 194282392 ns/op	 380966512 Bytes	        -1.000 Load	   1400000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-1600000-8                                 	       2	 144820336 ns/op	 330475024 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-1600000-8                               	       2	 259661750 ns/op	 322695320 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-1600000-8                        	       2	 154623298 ns/op	 675120440 Bytes	         0.3815 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-1600000-8                           	       2	 262185846 ns/op	 273207528 Bytes	         0.7629 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-1600000-8                               	       2	  73035438 ns/op	 283873536 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-1600000-8                             	       2	 236279456 ns/op	 674992632 Bytes	        -1.000 Load	   1600000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-1800000-8                                 	       2	 196480440 ns/op	 660413272 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-1800000-8                               	       2	 187230144 ns/op	 700726824 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robinLowLoad-1800000-8                        	       2	 187570470 ns/op	 700726872 Bytes	         0.4292 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/unordered-1800000-8                           	       2	 314211025 ns/op	 413147184 Bytes	         0.8583 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/swiss-1800000-8                               	       2	 134058698 ns/op	 309479968 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/generic-1800000-8                             	       2	 285352333 ns/op	 700599064 Bytes	        -1.000 Load	   1800000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/std-2000000-8                                 	       2	 153746078 ns/op	 685852264 Bytes	        -1.000 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
BenchmarkUUIDReadsMisses/robin-2000000-8                               	       2	 224819318 ns/op	 726333256 Bytes	         0.4768 Load	   2000000 N-runs	       0 B/op	       0 allocs/op
